generation,best_fitness,average_fitness,optimal_solution
0,36993,9714.73,0
1,40305,14988.4,0
2,40305,20945.7,0
3,43393,23192,0
4,45716,24343.5,0
5,45716,26711.5,0
6,46903,28188.9,0
7,47848,29124.9,0
8,47848,29490.5,0
9,48455,30863.5,0
10,50429,31609.8,0
11,51036,35042.2,0
12,51036,38402.8,0
13,51036,40860.5,0
14,51036,43732.7,0
15,51036,46498.9,0
16,51036,49059.8,0
17,51036,50284,0
18,51036,50765.4,0
19,51036,50976.2,0
20,51036,50933.9,0
21,51036,51019.5,0
22,51036,51036,0
23,51036,51036,0
24,51036,51036,0
25,51036,51036,0
26,51036,51036,0
27,51036,51036,0
28,51036,51036,0
29,51036,51036,0
30,51036,51036,0
