generation,best_fitness,average_fitness,optimal_solution
0,2767,1151.33,0
1,2767,1406.01,0
2,2767,1548.54,0
3,2767,1623.07,0
4,2767,1693.74,0
5,2850,1754.4,0
6,2850,1771.75,0
7,2850,1806.96,0
8,2850,1837.87,0
9,2850,1857.36,0
10,2850,1904.68,0
11,2850,2034.52,0
12,2850,2063.86,0
13,2850,2106.76,0
14,2986,2139.38,0
15,2996,2203.49,0
16,3148,2291.69,0
17,3148,2437.82,0
18,3148,2530.97,0
19,3148,2657.13,0
20,3148,2753.25,0
21,3148,2780.78,0
22,3148,2980.67,0
23,3148,3032.78,0
24,3148,3081.59,0
25,3148,3094.36,0
26,3148,3128.89,0
27,3148,3129.11,0
28,3148,3140.74,0
29,3148,3135.13,0
30,3148,3132.86,0
31,3148,3148,0
32,3148,3148,0
33,3148,3148,0
34,3148,3148,0
35,3148,3148,0
36,3148,3148,0
37,3148,3148,0
38,3148,3148,0
39,3148,3148,0
40,3148,3148,0
