generation,best_fitness,average_fitness,optimal_solution
0,42358,1045.11,0
1,42358,2231.82,0
2,42358,3746.07,0
3,42636,6126.15,0
4,42636,9769.13,0
5,43204,12595,0
6,43389,13899.5,0
7,43843,17193.5,0
8,45808,19455,0
9,45808,21429.7,0
10,45808,23079.2,0
11,45808,30278.8,0
12,45808,35569.8,0
13,45808,38671.8,0
14,46998,41493.6,0
15,46998,42678.4,0
16,46998,43987.5,0
17,47100,44655.6,0
18,47125,45802.8,0
19,47200,46616.6,0
20,47530,46726.5,0
21,47530,46829.9,0
22,47530,47067.9,0
23,47530,47239.6,0
24,47530,47420.7,0
25,47530,47426.9,0
26,47530,47433.5,0
27,47530,47433.2,0
28,47530,47434.9,0
29,47530,47527.2,0
30,47530,47530,0
