generation,best_fitness,average_fitness,optimal_solution
0,21531,16726.7,23443
1,23443,17938.3,23443
2,23443,18982.1,23443
3,23443,19855.6,23443
4,23443,20541.2,23443
5,23443,21261.2,23443
6,23443,21725.3,23443
7,23443,22203.8,23443
8,23443,22654.8,23443
9,23443,23070.5,23443
10,23443,23366.7,23443
11,23443,23428.8,23443
12,23443,23443,23443
13,23443,23443,23443
14,23443,23443,23443
15,23443,23443,23443
16,23443,23443,23443
17,23443,23443,23443
18,23443,23443,23443
19,23443,23443,23443
20,23443,23443,23443
