generation,best_fitness,average_fitness,optimal_solution
0,23588,16609.6,23588
1,23588,17820.4,23588
2,23588,19055.5,23588
3,23588,19720.4,23588
4,23588,20477.6,23588
5,23588,20990.7,23588
6,23588,21616.2,23588
7,23588,22255.9,23588
8,23588,22731.6,23588
9,23588,23032.2,23588
10,23588,23414,23588
11,23588,23584.5,23588
12,23588,23588,23588
13,23588,23588,23588
14,23588,23588,23588
15,23588,23588,23588
16,23588,23588,23588
17,23588,23588,23588
18,23588,23588,23588
19,23588,23588,23588
20,23588,23588,23588
