generation,best_fitness,average_fitness,optimal_solution
0,93355,60814,94215
1,93511,72092.3,94215
2,94215,78077.1,94215
3,94215,81947,94215
4,94215,85581.2,94215
5,94215,89181.1,94215
6,94215,91152.7,94215
7,94215,92600.7,94215
8,94215,93439.1,94215
9,94215,93810,94215
10,94215,94184.5,94215
11,94215,94215,94215
12,94215,94215,94215
13,94215,94215,94215
14,94215,94215,94215
15,94215,94215,94215
16,94215,94215,94215
17,94215,94215,94215
18,94215,94215,94215
19,94215,94215,94215
20,94215,94215,94215
