generation,best_fitness,average_fitness,optimal_solution
0,44126,32943.5,46325
1,44126,35580.8,46325
2,44905,37652,46325
3,46325,39320,46325
4,46325,40754.8,46325
5,46325,41874.2,46325
6,46325,43010.9,46325
7,46325,44267,46325
8,46325,45104.3,46325
9,46325,45645.3,46325
10,46325,46085,46325
11,46325,46301.4,46325
12,46325,46325,46325
13,46325,46325,46325
14,46325,46325,46325
15,46325,46325,46325
16,46325,46325,46325
17,46325,46325,46325
18,46325,46325,46325
19,46325,46325,46325
20,46325,46325,46325
