generation,best_fitness,average_fitness,optimal_solution
0,2207,748.514,0
1,2566,1202.9,0
2,2566,1378.93,0
3,2566,1446.02,0
4,2566,1548.2,0
5,2612,1636.2,0
6,2612,1659.04,0
7,2612,1694.73,0
8,2694,1784.22,0
9,2717,1830.46,0
10,2726,1822.42,0
11,2792,2002.78,0
12,2833,2108.96,0
13,2849,2290.61,0
14,2939,2466.56,0
15,2939,2579.18,0
16,2939,2685.23,0
17,2939,2780.53,0
18,2939,2867.95,0
19,2939,2914.11,0
20,2939,2923.5,0
21,2939,2936.76,0
22,2939,2939,0
23,2939,2939,0
24,2939,2939,0
25,2939,2939,0
26,2939,2939,0
27,2939,2939,0
28,2939,2939,0
29,2939,2939,0
30,2939,2939,0
