generation,best_fitness,average_fitness,optimal_solution
0,90,3.022,99
1,99,5.988,99
2,99,5.952,99
3,99,5.97,99
4,99,5.988,99
5,99,9.172,99
6,99,7.898,99
7,99,9.026,99
8,99,10.298,99
9,99,10.098,99
10,99,10.372,99
11,99,12.956,99
12,99,18.796,99
13,99,25.928,99
14,99,33.496,99
15,99,47.994,99
16,99,60.888,99
17,99,78.558,99
18,99,86.852,99
19,99,95.04,99
20,99,96.146,99
21,99,97.91,99
22,99,98.182,99
23,99,98.746,99
24,99,99,99
25,99,99,99
26,99,99,99
27,99,99,99
28,99,99,99
29,99,99,99
30,99,99,99
