generation,best_fitness,average_fitness,optimal_solution
0,62046,34483.9,62046
1,62046,38760.8,62046
2,62046,42998,62046
3,62046,44563.3,62046
4,62046,47766.4,62046
5,62046,49943.2,62046
6,62046,51638.1,62046
7,62046,53234,62046
8,62046,53976,62046
9,62046,55683.5,62046
10,62046,57984.6,62046
11,62046,60995.9,62046
12,62046,62001.4,62046
13,62046,62046,62046
14,62046,62046,62046
15,62046,62046,62046
16,62046,62046,62046
17,62046,62046,62046
18,62046,62046,62046
19,62046,62046,62046
20,62046,62046,62046
