generation,best_fitness,average_fitness,optimal_solution
0,43758,32708.3,45856
1,43758,35141.4,45856
2,43758,36998.4,45856
3,44594,38369.6,45856
4,44594,39924.6,45856
5,45856,41449.8,45856
6,45856,42323.2,45856
7,45856,43358.5,45856
8,45856,44118.9,45856
9,45856,44648.1,45856
10,45856,45199.1,45856
11,45856,45671.9,45856
12,45856,45856,45856
13,45856,45856,45856
14,45856,45856,45856
15,45856,45856,45856
16,45856,45856,45856
17,45856,45856,45856
18,45856,45856,45856
19,45856,45856,45856
20,45856,45856,45856
