generation,best_fitness,average_fitness,optimal_solution
0,18331,4088.74,0
1,18638,7468.8,0
2,18759,9365.05,0
3,20214,9986.78,0
4,20214,10404.1,0
5,20354,11175.8,0
6,20354,11394.6,0
7,20388,11903.7,0
8,20388,11842.7,0
9,20862,12161.5,0
10,21795,12958.2,0
11,21795,14076.2,0
12,22277,15524,0
13,22277,17005.4,0
14,22277,18565.9,0
15,22277,19276.9,0
16,22277,20536.2,0
17,22277,21020.7,0
18,22277,21705.1,0
19,22277,22097.7,0
20,22277,22199.5,0
21,22277,22258.2,0
22,22277,22229.3,0
23,22277,22258,0
24,22277,22232.4,0
25,22277,22187.9,0
26,22277,22227.3,0
27,22277,22216.9,0
28,22277,22263.3,0
29,22277,22277,0
30,22277,22277,0
