generation,best_fitness,average_fitness,optimal_solution
0,12877,1605.22,0
1,12877,2466.32,0
2,13585,3761.79,0
3,13585,5218.25,0
4,13585,6596.32,0
5,13692,8013.63,0
6,13896,9195.55,0
7,14099,10507,0
8,14099,11471.4,0
9,14099,11752,0
10,14171,12289.2,0
11,14171,12904,0
12,14384,13305.9,0
13,14384,13764.6,0
14,14486,14070.4,0
15,14486,14053.9,0
16,14486,14313.5,0
17,14486,14241.5,0
18,14486,14141.6,0
19,14486,14256.3,0
20,14486,14359.2,0
21,14486,14476.5,0
22,14486,14485.4,0
23,14486,14486,0
24,14486,14486,0
25,14486,14486,0
26,14486,14486,0
27,14486,14486,0
28,14486,14486,0
29,14486,14486,0
30,14486,14486,0
