generation,best_fitness,average_fitness,optimal_solution
0,57608,9525.61,0
1,64042,16615.9,0
2,64042,24897.4,0
3,64042,32491.1,0
4,68290,35222.5,0
5,68290,38923.9,0
6,68290,40800.2,0
7,69852,42776.1,0
8,69992,44006.7,0
9,69992,45116.5,0
10,71189,45969.2,0
11,71352,46175.4,0
12,71352,51100.6,0
13,73125,53418.2,0
14,74758,57036.5,0
15,78618,58271,0
16,78618,59226.8,0
17,78618,59517.8,0
18,78618,62760.1,0
19,78618,65160.6,0
20,78618,67467.4,0
21,79718,70580.2,0
22,79718,75564.3,0
23,79718,77181.8,0
24,79718,77153.9,0
25,79718,78837.1,0
26,79718,79458.7,0
27,79718,79533,0
28,79718,79694.2,0
29,79718,79718,0
30,79718,79718,0
