generation,best_fitness,average_fitness,optimal_solution
0,20995,5641.16,0
1,22960,10931.1,0
2,22960,14560.8,0
3,22960,17977.5,0
4,22960,19492.9,0
5,22960,20225.3,0
6,23468,20694,0
7,23710,21169,0
8,23710,21606.7,0
9,23710,21668.5,0
10,23940,22351.4,0
11,23940,22846.3,0
12,23940,23008.1,0
13,24233,23481.6,0
14,24233,23446.7,0
15,24233,23679,0
16,24253,23964.2,0
17,24262,24209.6,0
18,24262,24214.7,0
19,24262,24096,0
20,24262,24136.8,0
21,24262,24017.4,0
22,24282,24204.9,0
23,24282,24199.9,0
24,24282,24209.2,0
25,24282,24218.3,0
26,24282,24231.6,0
27,24282,24281.2,0
28,24282,24282,0
29,24282,24282,0
30,24282,24282,0
