generation,best_fitness,average_fitness,optimal_solution
0,30237,11854.1,0
1,31771,19853.6,0
2,31888,23619.2,0
3,32216,26651.4,0
4,33812,28590.8,0
5,33812,29388.7,0
6,33812,30224.9,0
7,33914,30464,0
8,33914,31098.7,0
9,33914,31958.5,0
10,34343,32033.5,0
11,34486,32825.4,0
12,34523,33454,0
13,34523,33929.3,0
14,34538,34236,0
15,34538,34146.1,0
16,34538,34358.6,0
17,34538,34376.6,0
18,34538,34351.4,0
19,34538,34303.8,0
20,34538,34311.5,0
21,34538,34500.6,0
22,34538,34538,0
23,34538,34538,0
24,34538,34538,0
25,34538,34538,0
26,34538,34538,0
27,34538,34538,0
28,34538,34538,0
29,34538,34538,0
30,34538,34538,0
