generation,best_fitness,average_fitness,optimal_solution
0,76,13.93,76
1,76,16.7,76
2,76,18.28,76
3,76,21.39,76
4,76,21.16,76
5,76,21.95,76
6,76,22.416,76
7,76,22.612,76
8,76,23.586,76
9,76,22.772,76
10,76,22.864,76
11,76,24.078,76
12,76,23.622,76
13,76,23.228,76
14,76,23.878,76
15,76,23.732,76
16,76,23.902,76
17,76,23.888,76
18,76,25.258,76
19,76,27.344,76
20,76,29.182,76
21,76,37.516,76
22,76,53.432,76
23,76,67.902,76
24,76,73.842,76
25,76,75.02,76
26,76,75.75,76
27,76,75.576,76
28,76,76,76
29,76,76,76
30,76,76,76
