generation,best_fitness,average_fitness,optimal_solution
0,35760,25985.4,35760
1,35760,28767.6,35760
2,35760,30110.9,35760
3,35760,31458.4,35760
4,35760,32160.5,35760
5,35760,33132.7,35760
6,35760,33835.8,35760
7,35760,34231.8,35760
8,35760,34522.8,35760
9,35760,34785.4,35760
10,35760,34986,35760
11,35760,35576.2,35760
12,35760,35754.3,35760
13,35760,35760,35760
14,35760,35760,35760
15,35760,35760,35760
16,35760,35760,35760
17,35760,35760,35760
18,35760,35760,35760
19,35760,35760,35760
20,35760,35760,35760
