generation,best_fitness,average_fitness,optimal_solution
0,31652,1679.66,0
1,32490,3756.73,0
2,33321,8129.48,0
3,34539,11573.5,0
4,34779,14662,0
5,35465,17467.1,0
6,36314,20588.4,0
7,36314,23217.6,0
8,36314,26589.5,0
9,36314,28473.6,0
10,36314,30261.9,0
11,36352,31637.6,0
12,36935,33050.3,0
13,37392,34153.6,0
14,37618,35491.3,0
15,38128,36714.1,0
16,38576,37013.1,0
17,38807,37893.4,0
18,38807,38311.2,0
19,38825,38540,0
20,39056,38566.1,0
21,39113,38584.5,0
22,39113,38567.4,0
23,39113,38531.2,0
24,39113,38928.1,0
25,39113,38854.6,0
26,39113,39110.3,0
27,39113,39113,0
28,39113,39113,0
29,39113,39113,0
30,39113,39113,0
