generation,best_fitness,average_fitness,optimal_solution
0,45365,22403.5,0
1,45852,31530.2,0
2,45852,35881.2,0
3,45943,38712.4,0
4,46590,40231.1,0
5,46590,41053.2,0
6,47007,41753,0
7,48042,42719.6,0
8,48042,43406.7,0
9,49071,44720.3,0
10,49071,44425.3,0
11,49071,46055.6,0
12,49286,46533.4,0
13,49286,47644.5,0
14,49528,48341.7,0
15,49528,48878.6,0
16,49528,49291.5,0
17,49528,49202,0
18,49528,49386.1,0
19,49528,49416.2,0
20,49528,49519.5,0
21,49528,49528,0
22,49528,49528,0
23,49528,49528,0
24,49528,49528,0
25,49528,49528,0
26,49528,49528,0
27,49528,49528,0
28,49528,49528,0
29,49528,49528,0
30,49528,49528,0
