generation,best_fitness,average_fitness,optimal_solution
0,45,26.482,45
1,45,33.134,45
2,45,37.2,45
3,45,40.1,45
4,45,42.71,45
5,45,43.96,45
6,45,44.894,45
7,45,44.95,45
8,45,44.89,45
9,45,44.944,45
10,45,44.98,45
11,45,44.992,45
12,45,44.976,45
13,45,44.99,45
14,45,44.892,45
15,45,44.888,45
16,45,44.988,45
17,45,44.992,45
18,45,44.986,45
19,45,44.994,45
20,45,44.948,45
21,45,44.994,45
22,45,44.994,45
23,45,44.998,45
24,45,44.994,45
25,45,44.996,45
26,45,44.992,45
27,45,44.998,45
28,45,44.996,45
