generation,best_fitness,average_fitness,optimal_solution
0,62675,33444.4,65403
1,62675,35222.8,65403
2,62675,37713,65403
3,62675,39291.6,65403
4,62675,41497,65403
5,63316,43185.6,65403
6,63316,45407.9,65403
7,63316,47119,65403
8,65403,49042.9,65403
9,65403,49001.6,65403
10,65403,51433.4,65403
11,65403,56240.6,65403
12,65403,59372.5,65403
13,65403,63211.9,65403
14,65403,65251.7,65403
15,65403,65380.9,65403
16,65403,65403,65403
17,65403,65403,65403
18,65403,65403,65403
19,65403,65403,65403
20,65403,65403,65403
