generation,best_fitness,average_fitness,optimal_solution
0,7105,1612.57,0
1,7450,2537.39,0
2,7450,3141.97,0
3,7461,3766.03,0
4,7461,3945.79,0
5,7461,4092.95,0
6,7578,4321.38,0
7,7578,4423.93,0
8,7848,4534.96,0
9,8236,4695.78,0
10,8695,4855.31,0
11,8695,5045.01,0
12,9163,5305.16,0
13,9163,5466.9,0
14,9163,5416.54,0
15,9163,5401.41,0
16,9336,5526.19,0
17,9336,5959.34,0
18,9336,6660.98,0
19,9402,7619.43,0
20,9402,8116.56,0
21,9402,8707.59,0
22,9402,8983.23,0
23,9402,9065.18,0
24,9402,9236.04,0
25,9402,9316.41,0
26,9402,9355.52,0
27,9402,9343.04,0
28,9402,9381.78,0
29,9402,9402,0
30,9402,9402,0
