generation,best_fitness,average_fitness,optimal_solution
0,45,6.65,45
1,45,11.088,45
2,45,13.24,45
3,45,14.932,45
4,45,14.884,45
5,45,15.35,45
6,45,15.674,45
7,45,15.744,45
8,45,15.658,45
9,45,16.662,45
10,45,17.064,45
11,45,18.738,45
12,45,20.72,45
13,45,24.028,45
14,45,29.176,45
15,45,36.75,45
16,45,40.44,45
17,45,42.704,45
18,45,43.93,45
19,45,43.856,45
20,45,44.32,45
21,45,44.724,45
22,45,44.908,45
23,45,45,45
24,45,45,45
25,45,45,45
26,45,45,45
27,45,45,45
28,45,45,45
29,45,45,45
30,45,45,45
