generation,best_fitness,average_fitness,optimal_solution
0,15276,8398.83,0
1,15641,10128.3,0
2,16467,10659.1,0
3,16467,11112.8,0
4,16594,11545.7,0
5,16594,11919.5,0
6,17299,11978.9,0
7,17844,12268.1,0
8,17844,12489.9,0
9,17844,12715.5,0
10,17844,12947.7,0
11,17892,14040.9,0
12,17892,14734.1,0
13,18055,15805,0
14,18325,16689.7,0
15,20084,17364.3,0
16,20084,17669.7,0
17,20084,17577,0
18,20084,17459.6,0
19,20084,17393.4,0
20,20103,17265.6,0
21,20103,18848.8,0
22,20103,19505.5,0
23,20103,19835.5,0
24,20103,20037.2,0
25,20103,20100.6,0
26,20103,20098.6,0
27,20103,20103,0
28,20103,20103,0
29,20103,20103,0
30,20103,20103,0
