generation,best_fitness,average_fitness,optimal_solution
0,84364,64035.5,94082
1,86452,69068.1,94082
2,90547,73365.4,94082
3,94082,76745,94082
4,94082,80514.1,94082
5,94082,84165.8,94082
6,94082,86855.1,94082
7,94082,88977.5,94082
8,94082,91283,94082
9,94082,92819.3,94082
10,94082,93834.3,94082
11,94082,94082,94082
12,94082,94082,94082
13,94082,94082,94082
14,94082,94082,94082
15,94082,94082,94082
16,94082,94082,94082
17,94082,94082,94082
18,94082,94082,94082
19,94082,94082,94082
20,94082,94082,94082
