generation,best_fitness,average_fitness,optimal_solution
0,16314,7539.38,0
1,17106,10092.7,0
2,17106,10941.6,0
3,17106,11468.2,0
4,17200,11927.2,0
5,17200,12393.4,0
6,17200,12662.7,0
7,17200,12926.4,0
8,17200,13061.7,0
9,17918,13300.2,0
10,18607,13632,0
11,18607,14509.5,0
12,18607,14834.5,0
13,18607,15600.3,0
14,19102,16093.8,0
15,19102,16351.9,0
16,19284,17204.5,0
17,20535,17623.8,0
18,20535,17937.9,0
19,20535,18033.5,0
20,20535,18164.9,0
21,20535,18329.1,0
22,20535,17833.6,0
23,20535,17601.8,0
24,20535,17412.7,0
25,20535,17199,0
26,20535,16282.3,0
27,20535,16222.1,0
28,20535,16741.4,0
29,20535,17389,0
30,20535,19439,0
31,20535,20062.6,0
32,20535,20416,0
33,20535,20492.8,0
34,20535,20529.4,0
35,20535,20534.1,0
36,20535,20535,0
37,20535,20535,0
38,20535,20535,0
39,20535,20535,0
40,20535,20535,0
