generation,best_fitness,average_fitness,optimal_solution
0,-1,1754.04,0
1,42381,167.938,0
2,42381,377.97,0
3,42381,1728.26,0
4,42381,3610.23,0
5,42682,8290.45,0
6,42682,12328.8,0
7,43326,18093.5,0
8,44586,23401.2,0
9,44586,27379,0
10,44586,31575.1,0
11,44586,36338.2,0
12,44777,38960.4,0
13,45405,41532.5,0
14,46043,42025.4,0
15,47106,43523.8,0
16,47418,43859.4,0
17,47517,44520.9,0
18,47829,45204.8,0
19,47829,46051.7,0
20,47829,46770.4,0
21,47829,47015.2,0
22,47829,47133,0
23,47829,47685.6,0
24,47829,47808.8,0
25,47829,47829,0
26,47829,47829,0
27,47829,47829,0
28,47829,47829,0
29,47829,47829,0
30,47829,47829,0
