generation,best_fitness,average_fitness,optimal_solution
0,31343,25868.6,31551
1,31551,27315.7,31551
2,31551,28318.9,31551
3,31551,29122.1,31551
4,31551,29907.4,31551
5,31551,30288.4,31551
6,31551,30616.4,31551
7,31551,30981.5,31551
8,31551,31248.1,31551
9,31551,31341.9,31551
10,31551,31496.2,31551
11,31551,31547.8,31551
12,31551,31551,31551
13,31551,31551,31551
14,31551,31551,31551
15,31551,31551,31551
16,31551,31551,31551
17,31551,31551,31551
18,31551,31551,31551
19,31551,31551,31551
20,31551,31551,31551
