generation,best_fitness,average_fitness,optimal_solution
0,59687,32497.4,59687
1,59687,36155,59687
2,59687,37484.4,59687
3,59687,38838.9,59687
4,59687,40129,59687
5,59687,42032.9,59687
6,59687,43394.1,59687
7,59687,45515.9,59687
8,59687,48221.3,59687
9,59687,50869.2,59687
10,59687,53260,59687
11,59687,56801.4,59687
12,59687,59387.3,59687
13,59687,59664.8,59687
14,59687,59687,59687
15,59687,59687,59687
16,59687,59687,59687
17,59687,59687,59687
18,59687,59687,59687
19,59687,59687,59687
20,59687,59687,59687
