generation,best_fitness,average_fitness,optimal_solution
0,42527,2507.06,0
1,75744,3673.86,0
2,75744,4308.2,0
3,75744,5213.86,0
4,75744,7602.31,0
5,75768,6214.57,0
6,80593,7156.74,0
7,82713,7593.9,0
8,82713,7962.74,0
9,82713,7740.33,0
10,82713,8085.46,0
11,82713,10999.1,0
12,85922,14276.9,0
13,85922,16295,0
14,85922,18153.5,0
15,85922,20894.3,0
16,85922,21991.2,0
17,85922,22006.7,0
18,85922,24044.9,0
19,85922,27322.2,0
20,85922,28990.7,0
21,85922,30382.4,0
22,85922,31273,0
23,85922,32261.4,0
24,87689,33079,0
25,87689,31274.6,0
26,89217,30539.1,0
27,89217,33700.5,0
28,89217,37599.8,0
29,89217,47076.2,0
30,89217,55287.7,0
31,89217,65026,0
32,89217,74243.6,0
33,89217,78131.3,0
34,89217,81628.3,0
35,89217,81134.7,0
36,89217,84197.9,0
37,89217,84713.4,0
38,89217,86529,0
39,89217,87853.1,0
40,89217,88055.1,0
41,89217,88582.8,0
42,89217,88937.3,0
43,89217,88860.1,0
44,89217,89217,0
45,89217,89217,0
46,89217,89217,0
47,89217,89217,0
48,89217,89217,0
49,89217,89217,0
50,89217,89217,0
