generation,best_fitness,average_fitness,optimal_solution
0,80,1.448,89
1,89,1.484,89
2,89,4.112,89
3,89,4.67,89
4,89,3.428,89
5,89,3.086,89
6,89,3.446,89
7,89,2.924,89
8,89,3.086,89
9,89,2.888,89
10,89,2.024,89
11,89,2.348,89
12,89,4.886,89
13,89,6.542,89
14,89,7.028,89
15,89,7.388,89
16,89,8.972,89
17,89,9.548,89
18,89,11.078,89
19,89,13.634,89
20,89,18.134,89
21,89,26.81,89
22,89,43.424,89
23,89,65.708,89
24,89,79.496,89
25,89,84.572,89
26,89,86.984,89
27,89,88.244,89
28,89,88.46,89
29,89,88.46,89
30,89,88.82,89
31,89,89,89
32,89,89,89
33,89,89,89
34,89,89,89
35,89,89,89
36,89,89,89
37,89,89,89
38,89,89,89
39,89,89,89
40,89,89,89
