generation,best_fitness,average_fitness,optimal_solution
0,82279,54538.8,82279
1,82279,58894.4,82279
2,82279,59590.2,82279
3,82279,62943.6,82279
4,82279,65201.3,82279
5,82279,66307.8,82279
6,82279,67995.4,82279
7,82279,70111,82279
8,82279,72141.7,82279
9,82279,73838.7,82279
10,82279,75790,82279
11,82279,80523.8,82279
12,82279,82122.2,82279
13,82279,82263.3,82279
14,82279,82279,82279
15,82279,82279,82279
16,82279,82279,82279
17,82279,82279,82279
18,82279,82279,82279
19,82279,82279,82279
20,82279,82279,82279
