generation,best_fitness,average_fitness,optimal_solution
0,14415,2117.69,0
1,15975,4199.9,0
2,16292,5797.87,0
3,16292,7075.65,0
4,16292,7687.05,0
5,17414,8211.05,0
6,18188,8155.73,0
7,18188,8349.87,0
8,18576,8947.89,0
9,18576,8770.5,0
10,18576,8578.22,0
11,18576,9310.51,0
12,19820,9393.64,0
13,19820,9580.3,0
14,19820,9549.85,0
15,19820,9845.91,0
16,19820,10291.4,0
17,19820,10380.6,0
18,19820,10980.9,0
19,19820,11329.4,0
20,19820,12214.1,0
21,19820,13804.6,0
22,19820,14272.2,0
23,19820,15711.7,0
24,19820,16559.5,0
25,19820,17581.5,0
26,19820,18376.5,0
27,19820,18948,0
28,19820,19225.2,0
29,19820,19358.8,0
30,19820,19572.4,0
31,19820,19657.5,0
32,19820,19775.7,0
33,19820,19798.4,0
34,19820,19820,0
35,19820,19820,0
36,19820,19820,0
37,19820,19820,0
38,19820,19820,0
39,19820,19820,0
40,19820,19820,0
