generation,best_fitness,average_fitness,optimal_solution
0,40165,31308.1,40165
1,40165,33101.2,40165
2,40165,34475.9,40165
3,40165,35670.2,40165
4,40165,36679,40165
5,40165,37320.2,40165
6,40165,38058.1,40165
7,40165,38564.3,40165
8,40165,39040.8,40165
9,40165,39441.3,40165
10,40165,39765.1,40165
11,40165,40153.3,40165
12,40165,40162.4,40165
13,40165,40165,40165
14,40165,40165,40165
15,40165,40165,40165
16,40165,40165,40165
17,40165,40165,40165
18,40165,40165,40165
19,40165,40165,40165
20,40165,40165,40165
