generation,best_fitness,average_fitness,optimal_solution
0,36948,27541.3,36948
1,36948,29720,36948
2,36948,31653.9,36948
3,36948,32919.2,36948
4,36948,33990.4,36948
5,36948,34912,36948
6,36948,35742.5,36948
7,36948,36330.3,36948
8,36948,36696.2,36948
9,36948,36868.2,36948
10,36948,36928.2,36948
11,36948,36942.8,36948
12,36948,36948,36948
13,36948,36948,36948
14,36948,36948,36948
15,36948,36948,36948
16,36948,36948,36948
17,36948,36948,36948
18,36948,36948,36948
19,36948,36948,36948
20,36948,36948,36948
