generation,best_fitness,average_fitness,optimal_solution
0,2145,892.066,0
1,2195,1250.49,0
2,2195,1353.81,0
3,2234,1419.55,0
4,2316,1464.37,0
5,2334,1522.08,0
6,2334,1568.34,0
7,2370,1625.76,0
8,2370,1677.51,0
9,2452,1703.24,0
10,2452,1733.43,0
11,2452,1878.12,0
12,2485,1981.89,0
13,2485,2073.81,0
14,2559,2185.94,0
15,2566,2262.97,0
16,2566,2372.01,0
17,2566,2475.1,0
18,2566,2510.67,0
19,2566,2558.78,0
20,2566,2564.72,0
21,2566,2560.61,0
22,2566,2564.69,0
23,2566,2565.68,0
24,2566,2566,0
25,2566,2566,0
26,2566,2566,0
27,2566,2566,0
28,2566,2566,0
29,2566,2566,0
30,2566,2566,0
