generation,best_fitness,average_fitness,optimal_solution
0,28638,23278.3,29074
1,28638,24301.1,29074
2,29074,25109.9,29074
3,29074,25822.7,29074
4,29074,26578.7,29074
5,29074,27011.6,29074
6,29074,27452.1,29074
7,29074,27862.6,29074
8,29074,28244.3,29074
9,29074,28492.5,29074
10,29074,28802.8,29074
11,29074,29065,29074
12,29074,29074,29074
13,29074,29074,29074
14,29074,29074,29074
15,29074,29074,29074
16,29074,29074,29074
17,29074,29074,29074
18,29074,29074,29074
19,29074,29074,29074
20,29074,29074,29074
