generation,best_fitness,average_fitness,optimal_solution
0,53,34.822,53
1,53,40.58,53
2,53,41.44,53
3,53,42.572,53
4,53,44.808,53
5,53,47.156,53
6,53,48.722,53
7,53,50.54,53
8,53,52.074,53
9,53,51.958,53
10,53,52.774,53
11,53,52.924,53
12,53,52.958,53
13,53,52.732,53
14,53,52.656,53
15,53,52.952,53
16,53,52.84,53
17,53,52.668,53
18,53,52.956,53
19,53,52.932,53
20,53,52.888,53
21,53,52.802,53
22,53,52.696,53
23,53,52.73,53
24,53,52.96,53
25,53,52.998,53
26,53,52.936,53
27,53,52.966,53
28,53,52.89,53
29,53,52.994,53
30,53,52.88,53
31,53,52.97,53
32,53,52.83,53
