generation,best_fitness,average_fitness,optimal_solution
0,2288,459.116,0
1,2288,806.046,0
2,2388,1052.47,0
3,2428,1246.83,0
4,2428,1355.64,0
5,2432,1424.1,0
6,2778,1477.66,0
7,2778,1538.64,0
8,2778,1593.62,0
9,2778,1632.85,0
10,2778,1704.1,0
11,2778,1831.56,0
12,2778,2057.09,0
13,2837,2264.57,0
14,2998,2422.96,0
15,2998,2524.59,0
16,2998,2556.02,0
17,2998,2636.09,0
18,2998,2727.12,0
19,2998,2754.25,0
20,2998,2715.44,0
21,2998,2858.62,0
22,2998,2900.27,0
23,2998,2933.33,0
24,2998,2977.01,0
25,2998,2987.37,0
26,2998,2990.14,0
27,2998,2993.83,0
28,2998,2998,0
29,2998,2998,0
30,2998,2998,0
