generation,best_fitness,average_fitness,optimal_solution
0,41,7.412,41
1,41,9.356,41
2,41,10.51,41
3,41,12.336,41
4,41,13.678,41
5,41,13.9,41
6,41,14.456,41
7,41,15.264,41
8,41,15.76,41
9,41,15.892,41
10,41,15.5,41
11,41,16.33,41
12,41,17.038,41
13,41,15.784,41
14,41,16.054,41
15,41,16.588,41
16,41,16.546,41
17,41,16.278,41
18,41,18.37,41
19,41,20.136,41
20,41,23.078,41
21,41,31.354,41
22,41,36.714,41
23,41,39.424,41
24,41,40.328,41
25,41,40.78,41
26,41,40.946,41
27,41,41,41
28,41,41,41
29,41,41,41
30,41,41,41
