generation,best_fitness,average_fitness,optimal_solution
0,112073,20080,0
1,112073,33655.4,0
2,116394,46495.5,0
3,122341,56198.9,0
4,128054,62956.3,0
5,134424,69186.7,0
6,134424,71373.6,0
7,134424,72406.4,0
8,134424,78240.4,0
9,134424,77236,0
10,134424,76426.6,0
11,134424,82845.8,0
12,134424,92813.9,0
13,140130,98889.3,0
14,140130,101541,0
15,144021,105776,0
16,144021,108530,0
17,144021,111564,0
18,144021,114511,0
19,144021,116767,0
20,144021,126991,0
21,144021,134458,0
22,144021,138416,0
23,144021,142057,0
24,144021,143362,0
25,144021,143554,0
26,144021,143992,0
27,144021,144021,0
28,144021,144021,0
29,144021,144021,0
30,144021,144021,0
