generation,best_fitness,average_fitness,optimal_solution
0,70,36.93,70
1,70,50.598,70
2,70,57.19,70
3,70,62.944,70
4,70,64.026,70
5,70,67.012,70
6,70,67.09,70
7,70,66.97,70
8,70,68.234,70
9,70,67.33,70
10,70,68.658,70
11,70,68.59,70
12,70,68.448,70
13,70,69.244,70
14,70,69.254,70
15,70,69.484,70
16,70,68.632,70
17,70,68.618,70
18,70,69.304,70
19,70,69.222,70
20,70,69.074,70
21,70,69.268,70
22,70,69.536,70
23,70,69.948,70
24,70,69.93,70
25,70,69.024,70
26,70,69.788,70
27,70,69.72,70
28,70,69.65,70
29,70,69.564,70
30,70,69.966,70
31,70,69.41,70
32,70,69.816,70
33,70,69.8,70
34,70,69.954,70
35,70,68.938,70
36,70,69.18,70
37,70,69.954,70
38,70,69.992,70
39,70,69.958,70
40,70,69.834,70
41,70,69.332,70
42,70,69.796,70
43,70,69.65,70
44,70,69.804,70
45,70,69.692,70
46,70,69.96,70
47,70,69.99,70
48,70,69.652,70
49,70,69.598,70
50,70,69.656,70
51,70,69.626,70
52,70,69.674,70
53,70,69.796,70
54,70,69.892,70
55,70,69.966,70
56,70,69.408,70
57,70,69.954,70
58,70,69.704,70
59,70,69.73,70
