generation,best_fitness,average_fitness,optimal_solution
0,7569,1732.81,0
1,7854,3303.05,0
2,8209,4211.3,0
3,8209,5223.8,0
4,8209,6033.94,0
5,8225,6516.08,0
6,8450,7022.34,0
7,8525,7101.24,0
8,8954,7367.74,0
9,9004,7663.19,0
10,9004,7791.29,0
11,9009,8175.95,0
12,9095,8458.72,0
13,9170,8667.56,0
14,9221,8873.44,0
15,9221,9003.14,0
16,9245,9133.88,0
17,9245,9212.29,0
18,9245,9225.27,0
19,9245,9197.19,0
20,9245,9241.87,0
21,9245,9225.96,0
22,9245,9244.95,0
23,9245,9245,0
24,9245,9245,0
25,9245,9245,0
26,9245,9245,0
27,9245,9245,0
28,9245,9245,0
29,9245,9245,0
30,9245,9245,0
