generation,best_fitness,average_fitness,optimal_solution
0,21138,14770,22371
1,21603,16819.5,22371
2,21603,17832.5,22371
3,22371,18729.7,22371
4,22371,19339.5,22371
5,22371,19910.8,22371
6,22371,20498,22371
7,22371,20925.7,22371
8,22371,21264.7,22371
9,22371,21668.7,22371
10,22371,21976,22371
11,22371,22355.1,22371
12,22371,22371,22371
13,22371,22371,22371
14,22371,22371,22371
15,22371,22371,22371
16,22371,22371,22371
17,22371,22371,22371
18,22371,22371,22371
19,22371,22371,22371
20,22371,22371,22371
