generation,best_fitness,average_fitness,optimal_solution
0,104,15.494,104
1,104,19.69,104
2,104,21.266,104
3,104,23.774,104
4,104,29.676,104
5,104,29.14,104
6,104,30.762,104
7,104,31.112,104
8,104,31.942,104
9,104,33.664,104
10,104,34.324,104
11,104,38.552,104
12,104,40.92,104
13,104,49.552,104
14,104,60.688,104
15,104,75.924,104
16,104,90.244,104
17,104,98.142,104
18,104,100.906,104
19,104,101.882,104
20,104,102.494,104
21,104,102.814,104
22,104,103.124,104
23,104,103.334,104
24,104,103.58,104
25,104,103.79,104
26,104,104,104
27,104,104,104
28,104,104,104
29,104,104,104
30,104,104,104
