generation,best_fitness,average_fitness,optimal_solution
0,34752,26334.7,36268
1,36268,28607.4,36268
2,36268,30140.1,36268
3,36268,31529.1,36268
4,36268,32686.6,36268
5,36268,33257.1,36268
6,36268,33812.3,36268
7,36268,34457.6,36268
8,36268,34525.6,36268
9,36268,34794,36268
10,36268,35034,36268
11,36268,35814.8,36268
12,36268,36244,36268
13,36268,36268,36268
14,36268,36268,36268
15,36268,36268,36268
16,36268,36268,36268
17,36268,36268,36268
18,36268,36268,36268
19,36268,36268,36268
20,36268,36268,36268
