generation,best_fitness,average_fitness,optimal_solution
0,24205,19398.9,26307
1,26307,20885.1,26307
2,26307,21910,26307
3,26307,22943.9,26307
4,26307,23759.4,26307
5,26307,24400.8,26307
6,26307,25088.3,26307
7,26307,25731.6,26307
8,26307,26106.3,26307
9,26307,26263.4,26307
10,26307,26305.5,26307
11,26307,26307,26307
12,26307,26307,26307
13,26307,26307,26307
14,26307,26307,26307
15,26307,26307,26307
16,26307,26307,26307
17,26307,26307,26307
18,26307,26307,26307
19,26307,26307,26307
20,26307,26307,26307
