generation,best_fitness,average_fitness,optimal_solution
0,60374,34137.3,60374
1,60374,38625.3,60374
2,60374,41742.2,60374
3,60374,45173.4,60374
4,60374,47917.7,60374
5,60374,50437.6,60374
6,60374,52705.3,60374
7,60374,55252.8,60374
8,60374,56346.4,60374
9,60374,57245.6,60374
10,60374,57553.5,60374
11,60374,56947.3,60374
12,60374,57408.8,60374
13,60374,59282.2,60374
14,60374,60197.2,60374
15,60374,60374,60374
16,60374,60374,60374
17,60374,60374,60374
18,60374,60374,60374
19,60374,60374,60374
20,60374,60374,60374
