generation,best_fitness,average_fitness,optimal_solution
0,23606,19176.3,24628
1,24043,20432,24628
2,24043,20960.8,24628
3,24043,21852.3,24628
4,24628,22377.8,24628
5,24628,22699.3,24628
6,24628,23036.4,24628
7,24628,23123.7,24628
8,24628,23174.9,24628
9,24628,23275.8,24628
10,24628,23560.7,24628
11,24628,24012.7,24628
12,24628,24490,24628
13,24628,24624.9,24628
14,24628,24628,24628
15,24628,24628,24628
16,24628,24628,24628
17,24628,24628,24628
18,24628,24628,24628
19,24628,24628,24628
20,24628,24628,24628
