generation,best_fitness,average_fitness,optimal_solution
0,-1,1352.41,0
1,45252,179.926,0
2,45252,444.83,0
3,47992,1896.62,0
4,47992,4549.15,0
5,50976,8203.87,0
6,51445,12922.6,0
7,51445,17247.3,0
8,51677,23024.9,0
9,51677,27720.6,0
10,52195,32465.6,0
11,52195,40129.6,0
12,53247,42339,0
13,53251,45150.5,0
14,53354,48151.1,0
15,53791,49446.6,0
16,53991,49958,0
17,53991,50527.9,0
18,54055,51052.8,0
19,54055,52526.8,0
20,54055,52202.7,0
21,54055,53327.6,0
22,54055,53765.5,0
23,54055,54037.4,0
24,54055,54055,0
25,54055,54055,0
26,54055,54055,0
27,54055,54055,0
28,54055,54055,0
29,54055,54055,0
30,54055,54055,0
