generation,best_fitness,average_fitness,optimal_solution
0,-1,722.804,0
1,38660,152.974,0
2,38660,509.188,0
3,38660,1742.27,0
4,40177,4297.78,0
5,41329,6633.78,0
6,42332,9522.62,0
7,42332,12878.6,0
8,42332,16236.7,0
9,42550,21075.1,0
10,42805,24933.2,0
11,42805,32297,0
12,43358,35663.7,0
13,44151,37654.5,0
14,44765,40698.3,0
15,45175,41078.5,0
16,46224,41752.1,0
17,46410,43455.9,0
18,46710,44520.5,0
19,46910,44778.6,0
20,46910,45471.1,0
21,46910,46283.7,0
22,46910,46752.5,0
23,46910,46885.4,0
24,46910,46909.6,0
25,46910,46910,0
26,46910,46910,0
27,46910,46910,0
28,46910,46910,0
29,46910,46910,0
30,46910,46910,0
