generation,best_fitness,average_fitness,optimal_solution
0,26797,18181.3,28975
1,27575,19944.7,28975
2,28975,21724.6,28975
3,28975,22898.5,28975
4,28975,24003,28975
5,28975,25279.1,28975
6,28975,26262.1,28975
7,28975,27121.5,28975
8,28975,27884.8,28975
9,28975,28442.4,28975
10,28975,28808.9,28975
11,28975,28975,28975
12,28975,28975,28975
13,28975,28975,28975
14,28975,28975,28975
15,28975,28975,28975
16,28975,28975,28975
17,28975,28975,28975
18,28975,28975,28975
19,28975,28975,28975
20,28975,28975,28975
