generation,best_fitness,average_fitness,optimal_solution
0,-1,3227.39,0
1,37950,149.398,0
2,37950,1021.46,0
3,37950,4357.74,0
4,38004,9712.08,0
5,38740,17595.5,0
6,38740,24924.3,0
7,39762,29405.1,0
8,39762,33048.1,0
9,39762,33863.9,0
10,40594,34970.8,0
11,40969,36671.2,0
12,41308,38167,0
13,41971,39164,0
14,42283,39964.5,0
15,42341,40789.9,0
16,42953,41380.1,0
17,42953,41989,0
18,42953,42185.9,0
19,43184,42400.7,0
20,43184,42666.8,0
21,43255,42932,0
22,43255,43010.7,0
23,43255,43077.9,0
24,43255,43200.2,0
25,43255,43223.7,0
26,43255,43251.9,0
27,43255,43255,0
28,43255,43255,0
29,43255,43255,0
30,43255,43255,0
