generation,best_fitness,average_fitness,optimal_solution
0,5179,739.206,6446
1,5402,1427.23,6446
2,5544,1993.78,6446
3,5667,2433.01,6446
4,6010,2774.66,6446
5,6438,2940.16,6446
6,6438,2933.97,6446
7,6438,2961.59,6446
8,6438,3106.27,6446
9,6438,3109.04,6446
10,6438,3266.32,6446
11,6438,3700.62,6446
12,6438,3916.14,6446
13,6438,4004.63,6446
14,6438,4185.67,6446
15,6446,4360.89,6446
16,6446,4318.89,6446
17,6446,4490.59,6446
18,6446,4722.14,6446
19,6446,4885.98,6446
20,6446,4891.71,6446
21,6446,5405.2,6446
22,6446,5886.25,6446
23,6446,6033.13,6446
24,6446,6234.22,6446
25,6446,6319.94,6446
26,6446,6348.5,6446
27,6446,6389.8,6446
28,6446,6441.57,6446
29,6446,6446,6446
30,6446,6446,6446
