generation,best_fitness,average_fitness,optimal_solution
0,-1,421.698,0
1,36705,145.042,0
2,36705,503.422,0
3,38053,1126.33,0
4,38053,2007.12,0
5,39312,3630.31,0
6,41517,5347.99,0
7,41517,7677.6,0
8,41517,9682.06,0
9,41517,11570.5,0
10,41517,12385,0
11,41517,18156.6,0
12,41740,23921.5,0
13,41740,29479,0
14,42363,32070.6,0
15,42415,34291.7,0
16,42973,35432.9,0
17,43012,36241.4,0
18,43128,37659.3,0
19,43128,39320.4,0
20,43575,39618.9,0
21,43575,40780.5,0
22,43696,41314,0
23,43696,42508.2,0
24,43726,42665.5,0
25,43785,42722.8,0
26,43785,43337.2,0
27,43785,43243.1,0
28,43785,42421.1,0
29,43785,42209.7,0
30,43785,41297.1,0
31,43785,42621.4,0
32,43785,43458.5,0
33,43785,43508,0
34,43785,43691.1,0
35,43785,43772.8,0
36,43785,43606.3,0
37,43785,43678.9,0
38,43785,43694.3,0
39,43785,43770.1,0
40,43785,43785,0
