generation,best_fitness,average_fitness,optimal_solution
0,10517,2010.76,0
1,10748,3767.74,0
2,10917,5740.34,0
3,11157,7310.43,0
4,11157,8510.41,0
5,11157,8864.77,0
6,11219,9147.57,0
7,11228,9470.08,0
8,11289,9545.73,0
9,11375,9941.67,0
10,11423,10165.6,0
11,11423,10454.1,0
12,11746,10748.1,0
13,11746,11074.2,0
14,11746,11324.1,0
15,11746,11502.5,0
16,11751,11578.3,0
17,11751,11736.2,0
18,11751,11745.7,0
19,11751,11748.3,0
20,11751,11749.1,0
21,11751,11751,0
22,11751,11751,0
23,11751,11751,0
24,11751,11751,0
25,11751,11751,0
26,11751,11751,0
27,11751,11751,0
28,11751,11751,0
29,11751,11751,0
30,11751,11751,0
