generation,best_fitness,average_fitness,optimal_solution
0,37453,27538.1,38939
1,37975,30108.3,38939
2,38939,32153.6,38939
3,38939,33736.2,38939
4,38939,34916.3,38939
5,38939,36154,38939
6,38939,37034.4,38939
7,38939,37766.2,38939
8,38939,38354.3,38939
9,38939,38790.8,38939
10,38939,38923.8,38939
11,38939,38939,38939
12,38939,38939,38939
13,38939,38939,38939
14,38939,38939,38939
15,38939,38939,38939
16,38939,38939,38939
17,38939,38939,38939
18,38939,38939,38939
19,38939,38939,38939
20,38939,38939,38939
