generation,best_fitness,average_fitness,optimal_solution
0,42607,8477.27,0
1,50159,14731,0
2,50159,18446.9,0
3,50159,21592.3,0
4,50159,21814.4,0
5,50159,22851,0
6,50159,23591.4,0
7,50159,22755,0
8,50159,24316.3,0
9,50159,24327.2,0
10,50159,24554.2,0
11,50159,25961.4,0
12,50159,26509.6,0
13,50159,28126.5,0
14,50159,28594.6,0
15,50159,28959.4,0
16,56953,30250.2,0
17,56953,30762.2,0
18,56953,31089.1,0
19,56953,31774.9,0
20,56953,30775.8,0
21,60561,31840.4,0
22,60561,31318.9,0
23,60561,31852.9,0
24,60561,30751.5,0
25,60561,35294.4,0
26,60561,38072.1,0
27,60561,40399.5,0
28,60561,43505.8,0
29,60561,45256.5,0
30,60561,49797.7,0
31,60561,51151.5,0
32,60561,54009.6,0
33,60561,55312.2,0
34,60561,56677.8,0
35,60561,58263.3,0
36,60561,58862.3,0
37,60561,59403.3,0
38,60561,59702.7,0
39,60561,60013.2,0
40,60561,60178.2,0
41,60561,60187.4,0
42,60561,60311.6,0
43,60561,60545.4,0
44,60561,60561,0
45,60561,60561,0
46,60561,60561,0
47,60561,60561,0
48,60561,60561,0
49,60561,60561,0
50,60561,60561,0
