generation,best_fitness,average_fitness,optimal_solution
0,2377,493.724,0
1,2559,807.328,0
2,2559,1054.82,0
3,2589,1233.1,0
4,2589,1382.07,0
5,2589,1470.39,0
6,2589,1540.82,0
7,2589,1626.03,0
8,2589,1674.7,0
9,2589,1690.05,0
10,2648,1774.03,0
11,2648,1936.97,0
12,2653,2110.13,0
13,2719,2287.59,0
14,2719,2398.09,0
15,2853,2521.38,0
16,2853,2557.88,0
17,2853,2560.45,0
18,2958,2570,0
19,2958,2632.04,0
20,3027,2748.74,0
21,3027,2799.29,0
22,3027,2922.2,0
23,3027,2990.02,0
24,3027,3014.64,0
25,3027,3018.78,0
26,3027,3027,0
27,3027,3027,0
28,3027,3027,0
29,3027,3027,0
30,3027,3027,0
