generation,best_fitness,average_fitness,optimal_solution
0,28621,7908.28,0
1,28621,13639.3,0
2,28697,18068.5,0
3,29389,22929.2,0
4,29389,24568.5,0
5,29526,25839.7,0
6,29603,26950.7,0
7,30313,27383.3,0
8,30694,28014.2,0
9,30964,28002.4,0
10,30964,28611.7,0
11,31204,29493.3,0
12,31250,30066.1,0
13,31250,30597.6,0
14,31294,30778.8,0
15,31294,30940.1,0
16,31294,31205,0
17,31294,31160.6,0
18,31294,31130.2,0
19,31294,31253.2,0
20,31294,31292.1,0
21,31294,31294,0
22,31294,31294,0
23,31294,31294,0
24,31294,31294,0
25,31294,31294,0
26,31294,31294,0
27,31294,31294,0
28,31294,31294,0
29,31294,31294,0
30,31294,31294,0
