generation,best_fitness,average_fitness,optimal_solution
0,22244,13588.6,0
1,23158,17983.7,0
2,23647,20019.7,0
3,23899,20708.3,0
4,24196,21482.6,0
5,24396,22066.2,0
6,24833,22380.6,0
7,24833,22746.9,0
8,24877,23152.1,0
9,25107,23368.7,0
10,25107,23594.6,0
11,25344,24234.3,0
12,25344,24518.4,0
13,25344,24928.4,0
14,25403,25073.9,0
15,25403,25084.3,0
16,25403,25251.3,0
17,25403,25243.3,0
18,25403,25164.3,0
19,25403,25150.8,0
20,25403,25353.7,0
21,25403,25392.9,0
22,25403,25403,0
23,25403,25403,0
24,25403,25403,0
25,25403,25403,0
26,25403,25403,0
27,25403,25403,0
28,25403,25403,0
29,25403,25403,0
30,25403,25403,0
