generation,best_fitness,average_fitness,optimal_solution
0,125654,103815,131905
1,129235,110831,131905
2,131905,115313,131905
3,131905,118467,131905
4,131905,121792,131905
5,131905,124638,131905
6,131905,126980,131905
7,131905,128956,131905
8,131905,130492,131905
9,131905,131347,131905
10,131905,131805,131905
11,131905,131905,131905
12,131905,131905,131905
13,131905,131905,131905
14,131905,131905,131905
15,131905,131905,131905
16,131905,131905,131905
17,131905,131905,131905
18,131905,131905,131905
19,131905,131905,131905
20,131905,131905,131905
