generation,best_fitness,average_fitness,optimal_solution
0,20716,10758.2,0
1,20716,15197.4,0
2,20716,17095.9,0
3,21047,17823.2,0
4,21682,18453,0
5,21745,19107.1,0
6,22202,19532.7,0
7,22202,19981.4,0
8,22570,20462.3,0
9,22570,20859.3,0
10,22694,21127.3,0
11,22701,21737.2,0
12,22823,22202.7,0
13,22954,22401.4,0
14,22954,22450.7,0
15,23076,22528.2,0
16,23076,22699.2,0
17,23106,22834.6,0
18,23106,22930.2,0
19,23106,23000.4,0
20,23106,23056.7,0
21,23106,23098.4,0
22,23106,23106,0
23,23106,23106,0
24,23106,23106,0
25,23106,23106,0
26,23106,23106,0
27,23106,23106,0
28,23106,23106,0
29,23106,23106,0
30,23106,23106,0
